index_i   	index_j   	energy    	forward   	backward  
0         	5         	-629.74992	0.82423   	0.09456   
0         	6         	-629.74992	0.93644   	0.16653   
1         	6         	-629.32633	0.90293   	0.55659   
1         	8         	-629.32633	0.46918   	0.0738    
2         	8         	-629.32236	0.64737   	0.25597   
3         	8         	-629.10058	0.37887   	0.20926   
4         	8         	-629.04732	0.36268   	0.24632   
5         	6         	-629.02024	0.24753   	0.20728   
