index_i   	index_j   	energy    	forward   	backward  
0         	1         	-643.93413	0.55234   	0.50075   
0         	2         	-643.93413	0.2297    	0.04575   
0         	5         	-643.93413	0.68819   	0.19806   
0         	6         	-643.93413	0.49528   	0.00253   
0         	7         	-643.93413	0.7525    	0.12825   
1         	6         	-643.88254	0.51551   	0.07435   
3         	9         	-643.72366	0.83262   	0.08787   
5         	9         	-643.444  	0.58223   	0.11714   
